,word,count,log_count
23698,interacial,1196382,13.994812560489345
23699,cuisinart,1196203,13.994662931531265
23700,baptized,1196165,13.994631163843348
23701,expelled,1196114,13.99458852667602
23702,nautica,1196049,13.994534182553137
23703,estradiol,1195949,13.994450570443044
23704,rupees,1195946,13.994448061971728
23705,hanes,1195641,13.994193001209435
23706,noticias,1195621,13.994176273640479
23707,betrayal,1195306,13.99391277751381
23708,gmp,1195200,13.99382409336069
23709,schaefer,1195190,13.993815726525153
23710,prototyping,1195134,13.993768870952426
23711,mth,1195054,13.993701930611307
23712,flourish,1194963,13.993625780525308
23713,zeros,1194886,13.99356134130758
23714,heed,1194819,13.993505267440705
23715,mein,1194720,13.993422406269529
23716,sporty,1194690,13.993397295468116
23717,graf,1194635,13.99335125736111
23718,hawking,1194571,13.993297683077424
23719,tumour,1194461,13.993205595570787
23720,fpic,1194422,13.993172944327505
23721,pdc,1194344,13.993107638642455
23722,atpase,1194206,13.992992087366448
23723,pooled,1194178,13.992968640550524
23724,bora,1194117,13.992917558083732
23725,shu,1194075,13.992882385032315
23726,divides,1194034,13.992848048241152
23727,stabilize,1193707,13.992574149185899
23728,subwoofers,1193643,13.9925205332519
23729,tcs,1193567,13.992456860596352
23730,composing,1193544,13.992437590440922
23731,handicrafts,1193497,13.992398211142445
23732,healed,1193454,13.992362181915198
23733,burmese,1193406,13.992321961709566
23734,clueless,1193405,13.992321123771413
23735,boon,1193354,13.992278387994565
23736,sofitel,1193175,13.99212837934155
23737,valor,1193133,13.992093178520864
23738,pedestrians,1193075,13.992044565826571
23739,woodruff,1193004,13.991985053966301
23740,southport,1192902,13.991899551855102
23741,walkthroughs,1192778,13.991795598265256
23742,radiotherapy,1192760,13.991780507329795
23743,gathers,1192558,13.99161113787844
23744,pawn,1192557,13.991610299344448
23745,stitched,1192536,13.99159268996821
23746,camille,1192138,13.991258891718473
23747,minifig,1192038,13.991175005293933
23748,ceases,1191983,13.991128864760766
23749,dorsal,1191905,13.991063425444802
23750,transfusion,1191882,13.991044128418682
23751,sams,1191871,13.991034899274556
23752,collie,1191722,13.990909877930564
23753,zend,1191627,13.990830158174834
23754,newtown,1191486,13.990711825556813
23755,mcmillan,1191476,13.99070343264077
23756,hereditary,1191152,13.990431464039714
23757,exaggerated,1191139,13.990420550175708
23758,csf,1191120,13.990404598929432
23759,lyn,1191078,13.990369337376862
23760,witt,1190795,13.990131709257032
23761,buccaneers,1190784,13.990122471688176
23762,mcd,1190717,13.99006620465321
23763,unep,1190574,13.989946101734104
23764,newsflash,1190486,13.989872185075104
23765,spleen,1190381,13.989783981912082
23766,allotment,1190325,13.989736937043869
23767,recombination,1190311,13.989725175480993
23768,messing,1190210,13.989640320106846
23769,jeu,1190201,13.989632758387462
23770,multiplying,1190135,13.989577304031423
23771,empress,1190035,13.9894932764199
23772,orbits,1189963,13.989432772167358
23773,budgeted,1189863,13.989348732409779
23774,whence,1189837,13.989326880915893
23775,bois,1189697,13.989209210817327
23776,slogans,1189647,13.989167182426302
23777,flashback,1189561,13.989094889461551
23778,trusting,1189507,13.989049493533392
23779,photometry,1189460,13.989009980585118
23780,sabre,1189329,13.988899840509532
23781,stigma,1189307,13.988881342513201
23782,sutter,1189190,13.98878296105626
23783,inr,1189134,13.988735869070467
23784,knicks,1188900,13.988539067846636
23785,abduction,1188510,13.988210979714173
23786,ingestion,1188366,13.988089812265661
23787,mindset,1188254,13.987995560765562
23788,banda,1187929,13.987722012809005
23789,attaches,1187711,13.98753848331749
23790,adulthood,1187666,13.98750059459498
23791,inject,1187647,13.987484596703332
23792,tartan,1187619,13.987461020396509
23793,prolog,1187552,13.987404603405887
23794,twisting,1187497,13.987358288571953
23795,tore,1187333,13.987220173422438
23796,dunk,1187317,13.98720669775234
23797,goofy,1187234,13.987136789799186
23798,eth,1187222,13.987126682220861
23799,mimic,1187154,13.987069404013855
23800,mcintyre,1187061,13.986991062330354
23801,aga,1186967,13.986911872025901
23802,guilford,1186964,13.986909344572492
23803,shielding,1186790,13.986762741343757
23804,stormy,1186775,13.986750102128061
23805,raglan,1186757,13.986734934858355
23806,photonics,1186739,13.986719767358599
23807,cdf,1186726,13.986708812910145
23808,celtics,1186705,13.986691117009148
23809,heterosexual,1186643,13.986638870140998
23810,vulgar,1186559,13.986568079706778
23811,pathological,1186406,13.986439127109323
23812,mappings,1186365,13.986404568359232
23813,jel,1186313,13.986360736031367
23814,hodge,1186264,13.986319430733365
23815,snip,1186200,13.986265478386763
23816,fascism,1186008,13.986103603879622
23817,galerias,1185917,13.98602687295428
23818,trimming,1185796,13.985924836999589
23819,audiovisual,1185766,13.98589953721826
23820,diagnosing,1185641,13.985794114572451
23821,emanuel,1185579,13.985741820816482
23822,serene,1185408,13.985597577089885
23823,neutrino,1185359,13.985556240256695
23824,obligatory,1185319,13.98552249463624
23825,wouldnt,1185260,13.985472717767372
23826,mq,1185160,13.985388344533888
23827,codecs,1185012,13.985263459082374
23828,corrugated,1184999,13.985252488669156
23829,queenstown,1184954,13.985214513232508
23830,certifying,1184880,13.985152061600854
23831,dvp,1184835,13.98511408235018
23832,forbid,1184790,13.985076101657029
23833,unhealthy,1184748,13.985040651708553
23834,felicity,1184673,13.984977345103248
23835,traduzca,1184642,13.984951177202397
23836,csb,1184432,13.984773892743954
23837,subj,1184420,13.984763761254102
23838,asymptotic,1184419,13.984762916958648
23839,ticks,1184410,13.98475531826748
23840,fascination,1184058,13.984458079712775
23841,isotope,1183977,13.98438966856173
23842,sono,1183971,13.98438460088288
23843,moblog,1183948,13.984365174542706
23844,locales,1183870,13.984299291100626
23845,experimenting,1183850,13.984282397211146
23846,preventative,1183776,13.984219887338366
23847,splendor,1183490,13.983978258386326
23848,vigil,1183443,13.983938544545666
23849,robbed,1183375,13.983881083431193
23850,brampton,1183362,13.983870097842173
23851,temperate,1183312,13.983827844451966
23852,lott,1183307,13.983823619014748
23853,srv,1183105,13.983652896418269
23854,meier,1182864,13.983449174390776
23855,crore,1182812,13.983405212326648
23856,rebirth,1182806,13.98340013965642
23857,winona,1182765,13.983365475721154
23858,progressing,1182520,13.983158312524436
23859,fragrant,1182515,13.983154084257201
23860,deserving,1182463,13.983110109218103
23861,banco,1182286,13.982960410454867
23862,diagnoses,1182199,13.982886821491487
23863,defeating,1182099,13.98280222978599
23864,thermaltake,1182086,13.982791232338668
23865,ultracet,1182058,13.98276754511826
23866,cortical,1182050,13.982760777237944
23867,hotter,1181980,13.982701556331255
23868,itchy,1181967,13.982690557776719
23869,instantaneous,1181806,13.982554334882009
23870,operatives,1181576,13.982359698550914
23871,carmichael,1181572,13.982356313236071
23872,bulky,1181562,13.982347849898826
23873,exponent,1181496,13.982291990076495
23874,desperation,1181444,13.982247977109592
23875,glaucoma,1181381,13.982194651112097
23876,homosexuals,1181346,13.982165024329145
23877,mhc,1181286,13.982114233516176
23878,estee,1181090,13.981948298880496
23879,wysiwyg,1181080,13.981939832089367
23880,oversees,1180981,13.98185600698912
23881,parlor,1180891,13.981779796254546
23882,setter,1180860,13.981753544545539
23883,odp,1180835,13.981732373310471
23884,categorised,1180778,13.981684101218463
23885,thelist,1180764,13.981672244558704
23886,diss,1180761,13.98166970382761
23887,monumental,1180641,13.981568069290073
23888,olaf,1180633,13.98156129328695
23889,fer,1180616,13.98154689412786
23890,cta,1180406,13.981369005060706
23891,diamondbacks,1180392,13.981357144664349
23892,nzd,1180160,13.981160580470256
23893,stirred,1180019,13.981041098007132
23894,subtype,1179798,13.980853795347098
23895,toughest,1179707,13.98077666052429
23896,fil,1179476,13.980580830017933
23897,facade,1179361,13.980483324340272
23898,psx,1179327,13.980454494753651
23899,frankfort,1179105,13.980266234078206
23900,thessaloniki,1178911,13.980101688968727
23901,monograph,1178904,13.980095751267932
23902,dmv,1178787,13.979996501620631
23903,leafstaff,1178771,13.979982928253612
23904,literate,1178745,13.97996087113926
23905,booze,1178694,13.979917603847925
23906,ayp,1178560,13.979803912238838
23907,widen,1178278,13.97956460856048
23908,bikers,1178175,13.97947718903625
23909,harcourt,1178157,13.97946191105335
23910,bubba,1178018,13.979343923212753
23911,mutt,1177682,13.979058657684647
23912,adjective,1177613,13.979000066297989
23913,disciple,1177478,13.978885421046364
23914,cipher,1177442,13.978854846759337
23915,orwell,1177438,13.97885144955863
23916,mietwagen,1177421,13.978837011326872
23917,arrears,1177409,13.978826819508354
23918,rhythmic,1177228,13.978673080311733
23919,unaffected,1177035,13.978509122418812
23920,bakeware,1176958,13.978443701663501
23921,starving,1176943,13.978430956862423
23922,vide,1176718,13.978239765352104
23923,cleanser,1176623,13.978159029071172
23924,lennox,1176565,13.97810973424219
23925,sil,1176563,13.97810803437716
23926,hearty,1176527,13.978077436312484
23927,lonsdale,1176487,13.978043437364748
23928,triton,1176486,13.978042587376244
23929,deus,1176484,13.97804088739707
23930,velocities,1176391,13.977961835173685
23931,devine,1176339,13.97791763120637
23932,renewals,1176302,13.977886177193623
23933,adore,1176240,13.97783346825154
23934,entertainer,1176183,13.977785007579278
23935,tsx,1176175,13.97777820589348
23936,colds,1175947,13.977584338397904
23937,dependant,1175892,13.977537566488765
23938,dnl,1175816,13.977472932614129
23939,thicker,1175797,13.977456773492708
23940,weeping,1175714,13.977386180584544
23941,mtu,1175653,13.977334295872362
23942,salford,1175624,13.977309628425694
23943,ephedrine,1175618,13.977304524740067
23944,longview,1175564,13.977258590397247
23945,closeup,1175476,13.977183729909939
23946,venous,1175332,13.97706121884125
23947,hereunder,1175002,13.976780407686608
23948,chandeliers,1174940,13.976727640426807
23949,moneys,1174915,13.97670636251817
23950,ouch,1174728,13.976547189400897
23951,infancy,1174715,13.976536122948124
23952,teflon,1174667,13.976495261138503
23953,cys,1174659,13.976488450674564
23954,debadmin,1174639,13.976471424311796
23955,cleans,1174622,13.976456951675507
23956,dips,1174527,13.97637607132262
23957,honoured,1174505,13.976357340202737
23958,yachting,1174398,13.976266233843663
23959,cleanse,1174251,13.976141055496289
23960,fpga,1174138,13.976044819310472
23961,chilly,1173528,13.975525154235688
23962,everton,1173526,13.975523449971535
23963,rosters,1173435,13.975445902879745
23964,herbicide,1173356,13.975378576901395
23965,digs,1173214,13.975257549188457
23966,bolivar,1173166,13.975216635099516
23967,marlene,1173099,13.975159523051202
23968,womb,1173095,13.975156113273494
23969,irritating,1172816,13.974918252586267
23970,monarchy,1172749,13.974861123493687
23971,futura,1172644,13.974771586260422
23972,smd,1172498,13.974647073544187
23973,cheddar,1172483,13.974634280263558
23974,corset,1172480,13.974631721587793
23975,hinged,1172468,13.974621486819261
23976,ql,1172450,13.974606134470053
23977,tucows,1172377,13.974543869748583
23978,regex,1172064,13.974276855136692
23979,bukake,1171985,13.974209450402379
23980,chs,1171872,13.974113028137635
23981,mcclellan,1171830,13.974077187403614
23982,attendants,1171665,13.973936372082674
23983,gopher,1171418,13.973725538748205
23984,distal,1171371,13.973685415629983
23985,cummins,1171350,13.97366748775893
23986,zar,1171036,13.97339938506204
23987,frommer,1171036,13.97339938506204
23988,robins,1170991,13.973360956811634
23989,booming,1170560,13.972992824744583
23990,artikel,1170455,13.972903120065142
23991,joss,1170180,13.97266814109468
23992,shortfall,1170077,13.972580116574239
23993,scandals,1170051,13.972557895567522
23994,screamed,1170041,13.972549348894999
23995,harmonica,1169994,13.972509178555661
23996,cramps,1169978,13.972495503178349
23997,enid,1169949,13.972470716080288
23998,geothermal,1169879,13.972410882622427
23999,texmf,1169866,13.972399770300358
24000,atlases,1169823,13.972363013278374
24001,kohl,1169730,13.972283510911854
24002,herrera,1169586,13.97216039800177
24003,digger,1169511,13.97209627069108
24004,lorazepam,1169442,13.972037269933033
24005,hosp,1169302,13.971917547551987
24006,lewiston,1169283,13.971901298409877
24007,stowe,1169154,13.971790968304658
24008,fluke,1168887,13.97156257196673
24009,khi,1168772,13.971464182937286
24010,estes,1168709,13.971410278755805
24011,espionage,1168656,13.971364928543057
24012,pups,1168445,13.971184362961534
24013,hdr,1168400,13.971145849495723
24014,avenged,1168291,13.971052555174754
24015,caches,1168115,13.970901896427659
24016,stomp,1168038,13.970835976087658
24017,norte,1168018,13.970818853210465
24018,glade,1168016,13.970817140906622
24019,acidic,1167972,13.970779469480222
24020,anc,1167914,13.970729809522492
24021,doin,1167898,13.970716109789807
24022,tld,1167876,13.970697272350911
24023,pendulum,1167816,13.970645895713911
24024,gangster,1167811,13.970641614208345
24025,deliverables,1167801,13.97063305114222
24026,bounces,1167784,13.97061849376152
24027,censored,1167729,13.970571394901432
24028,fascist,1167590,13.970452353348511
24029,nehemiah,1167564,13.970430085009891
24030,lido,1167509,13.97038297727492
24031,matchbox,1167342,13.970239927461218
24032,trl,1167317,13.970218511057366
24033,thinner,1167153,13.970078008073589
24034,noch,1167102,13.970034311048193
24035,licks,1166907,13.969867216576446
24036,soto,1166878,13.96984236424429
24037,caste,1166877,13.969841507256302
24038,businessmen,1166763,13.969743805811271
24039,jus,1166646,13.969643523348918
24040,bpo,1166525,13.969539801847057
24041,daft,1166488,13.969508083206826
24042,sampson,1166451,13.969476363560487
24043,incubator,1166449,13.969474648956346
24044,experiential,1166382,13.969417208018688
24045,psyche,1166306,13.969352047139886
24046,eraser,1166247,13.969301458793115
24047,rudolf,1166229,13.969286024550705
24048,angling,1166195,13.969256870331744
24049,jordanian,1166082,13.969159969320339
24050,jiwire,1165886,13.968991870958387
24051,libra,1165757,13.968881219370532
24052,rtl,1165603,13.968749107641564
24053,stubborn,1165445,13.968613546297274
24054,diplomats,1165251,13.968447072419558
24055,physicist,1165020,13.968248812216554
24056,iea,1164903,13.968148379712906
24057,tagalog,1164866,13.968116616907235
24058,coo,1164824,13.968080560607895
24059,uniprot,1164803,13.968062531970693
24060,requiem,1164661,13.967940615512507
24061,statystyki,1164630,13.967913997970944
24062,pkgsrc,1164528,13.967826412671823
24063,nonprofits,1164506,13.967807520719193
24064,desnudos,1164495,13.967798074609037
24065,bleu,1164481,13.967786052157967
24066,redeemed,1164450,13.967759430501935
24067,czk,1164377,13.967696737996203
24068,sighed,1164310,13.967639194839894
24069,lures,1164163,13.967512931833886
24070,ethylene,1164058,13.967422734210832
24071,slows,1163999,13.967372048166622
24072,opm,1163870,13.967261217187618
24073,inhibits,1163694,13.967109986114844
24074,bavaria,1163680,13.967097955388368
24075,devastation,1163666,13.967085924517152
24076,exploratory,1163652,13.967073893501192
24077,spectrometer,1163594,13.967024049178752
24078,heroine,1163455,13.966904584569141
24079,bingham,1163408,13.966864186831923
24080,achilles,1163397,13.966854731806686
24081,outsole,1163206,13.966690543932408
24082,lista,1163149,13.966641540233478
24083,tmc,1163137,13.966631223359284
24084,flaps,1163036,13.966544385449925
24085,inset,1162898,13.96642572344132
24086,indifferent,1162837,13.966373266906063
24087,polynomials,1162786,13.966329407690697
24088,cadence,1162711,13.966264905349885
24089,frosted,1162704,13.966258884919123
24090,schubert,1162692,13.966248564096347
24091,rhine,1162642,13.966205559521514
24092,manifested,1162641,13.966204699411152
24093,elegans,1162601,13.96617029439008
24094,denominations,1162579,13.966151371123924
24095,interrupts,1162573,13.966146210171006
24096,openers,1162298,13.965909637904172
24097,rattle,1162261,13.96587780390899
24098,shasta,1161985,13.965640307532706
24099,dob,1161965,13.965623095458435
24100,inet,1161949,13.965609325585712
24101,cov,1161811,13.96549055256254
24102,insults,1161798,13.965479363072397
24103,oatmeal,1161768,13.965453540694208
24104,fallon,1161513,13.965234023553556
24105,marta,1161440,13.965171172518668
24106,distilled,1161329,13.965075596936176
24107,stricken,1161119,13.964894753274168
24108,sidekick,1161100,13.964878389615098
24109,tcb,1160901,13.964706985726394
24110,dmca,1160634,13.96447696550169
24111,rewriting,1160587,13.964436469573034
24112,bahama,1160583,13.964433023035296
24113,unrest,1160513,13.96437270670196
24114,idl,1160460,13.96432703620083
24115,loretta,1160225,13.96412450979091
24116,cascades,1160207,13.96410899543841
24117,druid,1160196,13.964099514326724
24118,dunbar,1160179,13.964084861522759
24119,outsider,1160162,13.964070208504085
24120,lingvosoft,1160159,13.964067622654973
24121,dax,1160128,13.96404090182259
24122,ris,1160073,13.963993492136956
24123,abstinence,1160063,13.963984871952622
24124,allocating,1159986,13.963918494044199
24125,newell,1159830,13.963784000618656
24126,juveniles,1159818,13.963773654221272
24127,gamermetrics,1159814,13.963770205398355
24128,nag,1159702,13.963673633527252
24129,poodle,1159696,13.963668459770957
24130,wunder,1159650,13.963628793416731
24131,stefano,1159471,13.96347442458444
24132,lcds,1159334,13.963356260271219
24133,sitter,1159109,13.963162164491674
24134,ortholog,1159045,13.96310694814279
24135,colder,1159029,13.963093143579174
24136,laborers,1158941,13.963017215072728
24137,tasmanian,1158924,13.963002546401343
24138,hydrocarbon,1158791,13.96288777819201
24139,lobbyist,1158764,13.962864477774113
24140,kelvin,1158690,13.9628006145863
24141,whispers,1158619,13.962739336612563
24142,secondhand,1158335,13.962494187160805
24143,xo,1158214,13.962389721423099
24144,swarm,1158175,13.96235604832242
24145,elise,1157976,13.962184211511703
24146,cheatscodesguides,1157927,13.96214189540433
24147,mdl,1157828,13.962056394131475
24148,clientele,1157771,13.96200716280946
24149,ledge,1157598,13.96185772658541
24150,winthrop,1157573,13.961836129908534
24151,technica,1157509,13.961780840290269
24152,gratuito,1157499,13.961772201011268
24153,historia,1157460,13.96173850710999
24154,peasants,1157447,13.961727275557275
24155,nectar,1157393,13.961680620064879
24156,hts,1157369,13.961659883591754
24157,arkon,1157353,13.961646059037445
24158,anecdotes,1157336,13.961631370239079
24159,hort,1157221,13.961531999171445
24160,bureaucratic,1157025,13.96136261354825
24161,gilt,1157006,13.961346191987777
24162,masterpieces,1156953,13.961300383051656
24163,cooperatives,1156924,13.961275316896453
24164,raceway,1156900,13.96125457201698
24165,sopranos,1156891,13.961246792576228
24166,symbolism,1156872,13.961230369113668
24167,monsoon,1156756,13.961130093701978
24168,hotties,1156635,13.961025485358547
24169,gq,1156624,13.961015974966498
24170,terrell,1156533,13.96093729461748
24171,yc,1156265,13.960705540697596
24172,closings,1156205,13.960653648132492
24173,registrars,1156172,13.96062510607382
24174,strlen,1156142,13.96059915804081
24175,drown,1156106,13.960568019512415
24176,strife,1156084,13.960548989934395
24177,esprit,1155937,13.960421828459479
24178,faye,1155766,13.960273885579003
24179,cto,1155741,13.960252254668951
24180,attaining,1155741,13.960252254668951
24181,lakeview,1155649,13.960172648890568
24182,consular,1155600,13.960130247574217
24183,ospf,1155531,13.960070536549598
24184,tunneling,1155527,13.960067074931585
24185,treason,1155400,13.959957162329303
24186,reckon,1155335,13.95990090317365
24187,gaston,1155324,13.959891382080318
24188,prosper,1155265,13.959840312850773
24189,napier,1155222,13.959803091260687
24190,methamphetamine,1155164,13.959752883200206
24191,supremacy,1155145,13.959736435183945
24192,murals,1154937,13.959556354995827
24193,capillary,1154362,13.959058368367087
24194,germain,1154136,13.95886257005951
24195,islington,1154072,13.958807115785012
24196,bangs,1154062,13.958798450776827
24197,asic,1154035,13.958775054879686
24198,knockout,1153966,13.958715262877845
24199,radon,1153935,13.9586883986406
24200,avantgo,1153650,13.958441387153309
24201,anchored,1153474,13.95828881624655
24202,yong,1153459,13.95827581196771
24203,vers,1153450,13.958268009319232
24204,mulberry,1153421,13.95824286703776
24205,sinful,1153153,13.958010487759049
24206,asl,1152868,13.957763308742507
24207,cheeses,1152848,13.957745960552185
24208,obi,1152801,13.957705191120231
24209,bradshaw,1152734,13.9576470701201
24210,timelines,1152650,13.957574197227743
24211,mythical,1152422,13.95737637260383
24212,abyss,1152408,13.957364224202431
24213,roget,1152376,13.957336455873596
24214,cristina,1152297,13.957267899510041
24215,visio,1152259,13.957234921357198
24216,whitehall,1152191,13.957175905106014
24217,malachi,1152183,13.957168961788653
24218,autoimmune,1152087,13.957085638219752
24219,coder,1152037,13.957042237777756
24220,replicated,1152035,13.957040501720897
24221,pom,1152017,13.957024877073536
24222,timetables,1151874,13.956900739256092
24223,kline,1151736,13.956780927308614
24224,anorexia,1151696,13.956746196524286
24225,errno,1151525,13.956597708819185
24226,ble,1151300,13.956402296661755
24227,clipping,1151299,13.956401428078038
24228,workplaces,1151267,13.956373633000718
24229,niece,1151039,13.95617557070948
24230,irresponsible,1151026,13.956164276501887
24231,harpercollins,1150983,13.956126917829524
24232,pleas,1150940,13.956089557761437
24233,softer,1150923,13.956074787116965
24234,clk,1150818,13.95598355183022
24235,paralysis,1150763,13.955935758595908
24236,heartburn,1150762,13.955934889606867
24237,devastated,1150759,13.955932282635217
24238,empathy,1150746,13.95592098567953
24239,ica,1150640,13.955828867277772
24240,tarzan,1150597,13.955791496072628
24241,motivating,1150453,13.955666335819537
24242,clockwise,1150363,13.95558810270568
24243,shutters,1150202,13.95544813708831
24244,flask,1150132,13.955387276361108
24245,arisen,1150039,13.955306412807877
24246,femmes,1150014,13.955284674178374
24247,relentless,1149916,13.955199454193368
24248,ribbed,1149880,13.955168147068733
24249,omnibus,1149829,13.955123793630964
24250,stables,1149823,13.955118575450127
24251,frisco,1149767,13.955069871115866
24252,inhabited,1149721,13.95502986220953
24253,hereof,1149693,13.95500550817846
24254,untold,1149599,13.954923743878794
24255,observable,1149409,13.954758455197386
24256,mitzvah,1149399,13.954749755036259
24257,gretchen,1149394,13.95474540492731
24258,chong,1149303,13.954666229637965
24259,lanterns,1149215,13.954589658560389
24260,tulips,1149010,13.954411260013211
24261,bashing,1148941,13.954351206513358
24262,boosters,1148923,13.954335539789827
24263,cyl,1148854,13.9542754817424
24264,vigorously,1148581,13.954037825398448
24265,interfering,1148534,13.953996904504189
24266,grupo,1148201,13.953706927643704
24267,idols,1147911,13.95345432672394
24268,designating,1147879,13.95342644960974
24269,mikhail,1147872,13.953420351387416
24270,denominator,1147752,13.953315804649701
24271,nugget,1147435,13.953039574432282
24272,reminding,1147429,13.953034345364241
24273,gusts,1147366,13.952979438498907
24274,changeset,1147310,13.952930629865348
24275,cec,1147280,13.952904481403094
24276,xviii,1147271,13.952896636731086
24277,jovencitas,1147167,13.952805982723376
24278,texttt,1147143,13.952785061400625
24279,islamabad,1146741,13.952434564161779
24280,magistrates,1146738,13.95243194804888
24281,freestanding,1146641,13.952347356710021
24282,resilient,1146560,13.952276713098726
24283,procession,1146478,13.9522051922604
24284,eyewitness,1146458,13.952187747377508
24285,spiritually,1146331,13.952076965268793
24286,spartanburg,1146292,13.952042943102912
24287,hippo,1146063,13.951843148567807
24288,trung,1146054,13.951835295565537
24289,tenancy,1146050,13.951831805322513
24290,attentive,1146029,13.951813481346768
24291,rupture,1145976,13.95176723362915
24292,trad,1145826,13.951636332268373
24293,assimilation,1145825,13.951635459535135
24294,lyrical,1145693,13.951520252061185
24295,offsite,1145311,13.951186773810129
24296,realaudio,1145289,13.95116756486924
24297,clements,1145220,13.951107316251994
24298,dogsex,1145147,13.951043571009397
24299,concorde,1144903,13.950830475224656
24300,angelica,1144808,13.950747495320156
24301,braided,1144706,13.950658393440834
24302,ticketing,1144683,13.950638300743613
24303,heterogeneity,1144613,13.95057714657218
24304,wooded,1144287,13.950292293584104
24305,bodied,1144243,13.950253840952934
24306,intensely,1144112,13.950139348227685
24307,dudes,1144089,13.950119245098632
24308,maytag,1144054,13.950088652605066
24309,norco,1143881,13.949937424532303
24310,altos,1143776,13.949845627553932
24311,sleeved,1143664,13.949747701488032
24312,overs,1143660,13.949744203951173
24313,watercraft,1143465,13.949573684193423
24314,propelled,1143427,13.94954045131666
24315,artisans,1143402,13.949518586979623
24316,bastards,1143397,13.94951421405485
24317,bassett,1143338,13.949462612098337
24318,aspiration,1143291,13.949421503549457
24319,appended,1143227,13.949365523233523
24320,scully,1143151,13.94929904253783
24321,cellulose,1143131,13.949281546883313
24322,cathode,1143031,13.949194064018963
24323,monographs,1142969,13.94913982079935
24324,nra,1142935,13.949110073268395
24325,slammed,1142783,13.948977073484324
24326,aviator,1142767,13.948963072478
24327,implicated,1142711,13.948914067412092
24328,seriousness,1142658,13.948867685405501
24329,conformation,1142434,13.948671632029342
24330,intimidation,1142172,13.94844227081682
24331,paladin,1141998,13.948289917883073
24332,ihr,1141976,13.948270653215436
24333,nests,1141883,13.948189212110666
24334,civilized,1141850,13.948160312059738
24335,marched,1141750,13.948072731047246
24336,digitized,1141575,13.947919445815977
24337,rotated,1141540,13.947888785949958
24338,gaia,1141431,13.947793296344456
24339,motown,1141421,13.947784535373529
24340,cassandra,1141291,13.947670635766272
24341,pryor,1141248,13.947632958425377
24342,cath,1141153,13.947549712755528
24343,sato,1141078,13.947483987594467
24344,greeley,1141010,13.9474243930477
24345,ccr,1140882,13.94731220544186
24346,sighted,1140733,13.947181596202165
24347,agro,1140502,13.946979074321877
24348,hopping,1140486,13.946965045313394
24349,ramos,1140412,13.946900158588932
24350,quizilla,1140375,13.946867713647775
24351,destin,1140373,13.946865959837183
24352,citibank,1140361,13.946855436909038
24353,rosary,1140145,13.946666005264793
24354,scotty,1140138,13.94665986567598
24355,pvp,1139927,13.946474783232626
24356,platoon,1139832,13.946391441089833
24357,meridien,1139767,13.946334413516109
24358,taxa,1139655,13.946236142989553
24359,brunettes,1139609,13.946195779082602
24360,bic,1139498,13.946098372510566
24361,andres,1139473,13.946076432784258
24362,loneliness,1139466,13.946070289574633
24363,irl,1139398,13.94601061071708
24364,pulley,1139390,13.946003589440858
24365,mfa,1139155,13.945797317455153
24366,alleging,1139024,13.94568231332234
24367,endo,1138928,13.945598027086232
24368,unhelpful,1138852,13.945531295443994
24369,synonymous,1138788,13.945475096922703
24370,confectionery,1138693,13.945391671418776
24371,regrets,1138347,13.945087768103363
24372,consciously,1138251,13.945003431738263
24373,microorganisms,1138217,13.944973560903266
24374,cours,1138194,13.94495335365598
24375,twister,1137848,13.944649317084894
24376,footprints,1137798,13.944605373518971
24377,krakow,1137794,13.944601857950275
24378,sequoia,1137652,13.94447704725366
24379,emt,1137632,13.944459467030708
24380,activator,1137547,13.944384747634968
24381,priscilla,1137487,13.944332001170507
24382,incredibles,1137469,13.944316176688627
24383,familial,1137440,13.94429068116331
24384,stimulates,1137437,13.944288043658073
24385,marquee,1137374,13.944232654441109
24386,darkest,1137316,13.94418165848121
24387,implying,1137239,13.944113952929987
24388,conducive,1137118,13.944007549229852
24389,resilience,1137097,13.943989081318946
24390,thermodynamics,1137030,13.943930157608863
24391,uncontrolled,1136988,13.943893218587268
24392,ballads,1136796,13.943724337109998
24393,seton,1136773,13.94370410460331
24394,makita,1136630,13.94357830200677
24395,subgroups,1136569,13.943524633146266
24396,catchy,1136483,13.943448963957845
24397,aia,1136427,13.943399687919628
24398,mathew,1136396,13.943372409068612
24399,tig,1136370,13.943349529458478
24400,synaptic,1136251,13.943244804561447
24401,hugely,1136221,13.943218401595864
24402,bobcats,1136192,13.94319287806647
24403,sevilla,1136190,13.94319111779905
24404,zappa,1136157,13.943162072939261
24405,eec,1136143,13.943149750622666
24406,hostages,1136029,13.94304940610641
24407,chicas,1135999,13.943022997981156
24408,swahili,1135933,13.942964897650672
24409,nlp,1135827,13.942871577933733
24410,rosario,1135784,13.9428337193391
24411,dzwonki,1135740,13.94279497882832
24412,enrolling,1135687,13.94274831212936
24413,fruitful,1135613,13.942683151208279
24414,franks,1135609,13.942679628875366
24415,commercialization,1135539,13.942617986040975
24416,indemnify,1135404,13.94249909270005
24417,smt,1135349,13.942450650619374
24418,satisfactorily,1135339,13.94244184271622
24419,thinker,1135177,13.942299143875713
24420,contestants,1135064,13.942199594973113
24421,sia,1135008,13.94215025733095
24422,cataloging,1135000,13.94214320889764
24423,snowboards,1134873,13.94203130836388
24424,influx,1134784,13.941952882416661
24425,convoy,1134689,13.941869162539794
24426,sami,1134584,13.941776621889044
24427,tesla,1134572,13.941766045269366
24428,sled,1134521,13.941721093387704
24429,elan,1134393,13.941608264078056
